company_nature,stock_id,stock_name,stock_website
民营企业,002441.SZ,众业达,http://www.zyd.cn 
民营企业,002442.SZ,龙星化工,http://www.hb-lx.com.cn 
民营相对控股企业,002443.SZ,金洲管道,http://www.chinakingland.com 
民营企业,002444.SZ,巨星科技,http://www.greatstartools.com 
未知,002445.SZ,*ST中南,http://www.znhi.com.cn 
民营企业,002446.SZ,盛路通信,http://www.shenglu.com 
民营企业,002447.SZ,*ST晨鑫,http://www.morningstarnet.com 
民营企业,002448.SZ,中原内配,http://www.hnzynp.com 
未知,002449.SZ,国星光电,http://www.nationstar.com 
民营企业,002450.SZ,*ST康得,http://www.kangdexin.com 
民营企业,002451.SZ,摩恩电气,http://www.mornelectric.com 
民营相对控股企业,002452.SZ,长高集团,http://www.changgaogroup.com 
民营企业,002453.SZ,华软科技,http://www.gcstgroup.com 
中外合资企业,002454.SZ,松芝股份,http://www.shsongz.com.cn 
民营企业,002455.SZ,百川股份,http://www.bcchem.com 
民营企业,002456.SZ,欧菲光,http://www.ofilm.com 
民营企业,002457.SZ,青龙管业,http://www.qlgd.com.cn 
民营企业,002458.SZ,益生股份,http://www.yishenggufen.com 
民营企业,002459.SZ,晶澳科技,http://www.jasolar.com 
民营企业,002460.SZ,赣锋锂业,http://www.ganfenglithium.com 
未知,002461.SZ,珠江啤酒,http://www.zhujiangbeer.com 
国有企业,002462.SZ,嘉事堂,http://www.cachet.com.cn 
中外合资企业,002463.SZ,沪电股份,http://www.wuscn.com 
民营企业,002464.SZ,众应互联,http://www.wholeasy.com 
未知,002465.SZ,海格通信,http://www.haige.com 
民营企业,002466.SZ,天齐锂业,http://www.tianqilithium.com 
民营企业,002467.SZ,二六三,http://www.net263.com 
民营企业,002468.SZ,申通快递,http://www.sto.cn 
民营企业,002469.SZ,三维工程,http://www.sdsunway.com.cn 
民营相对控股企业,002470.SZ,*ST金正,http://www.kingenta.com 
民营企业,002471.SZ,中超控股,http://www.zcdlgf.com 
民营企业,002472.SZ,双环传动,http://www.gearsnet.com 
民营相对控股企业,002473.SZ,圣莱达,http://www.nbslt.com 
民营企业,002474.SZ,榕基软件,http://www.rongji.com 
中外合资企业,002475.SZ,立讯精密,http://www.luxshare-ict.com 
民营相对控股企业,002476.SZ,宝莫股份,http://www.slcapam.com 
民营企业,002478.SZ,常宝股份,http://www.cbsteeltube.com 
民营相对控股企业,002479.SZ,富春环保,http://www.zhefuet.com 
未知,002480.SZ,新筑股份,http://www.xinzhu.com 
民营企业,002481.SZ,双塔食品,http://www.shuangtafood.com 
民营企业,002482.SZ,广田集团,http://www.szgt.com 
民营相对控股企业,002483.SZ,润邦股份,http://www.rainbowco.com.cn 
中外合资企业,002484.SZ,江海股份,http://www.jianghai.com 
民营企业,002485.SZ,希努尔,http://www.sinoer.com 
民营相对控股企业,002486.SZ,嘉麟杰,http://www.challenge-21c.com 
民营企业,002487.SZ,大金重工,http://www.dajin.cn 
民营企业,002488.SZ,金固股份,http://www.jgwheel.com 
民营企业,002489.SZ,浙江永强,http://www.yotrio.com 
中外合资企业,002490.SZ,山东墨龙,http://www.molonggroup.com 
民营相对控股企业,002491.SZ,通鼎互联,http://www.tdgd.com.cn 
民营企业,002492.SZ,恒基达鑫,http://www.winbase-tank.com 
民营企业,002493.SZ,荣盛石化,http://www.cnrspc.com 
民营相对控股企业,002494.SZ,华斯股份,http://www.huasikonggu.com 
民营企业,002495.SZ,佳隆股份,http://www.gdjlfood.com 
民营企业,002496.SZ,*ST辉丰,http://www.hfagro.com 
民营企业,002497.SZ,雅化集团,http://www.scyahua.com 
民营企业,002498.SZ,汉缆股份,http://www.hanhe-cable.com 
民营企业,002499.SZ,*ST科林,http://www.kelin-environment.com 
未知,002500.SZ,山西证券,http://www.sxzq.com 
民营企业,002501.SZ,*ST利源,http://www.liyuanlvye.com 
民营企业,002502.SZ,*ST鼎龙,http://www.huawei-stock.com 
